Year,Province,District,Latitude,Longitude,Elevation,Month,Cases,Temp_avg,Precipitation_avg,Humidity_avg,Population,Date,Cases_per_1000,Prev_Cases,Case_Growth_Rate,Month_encoded,Month_sin,Month_cos
2021,Southern,Galle,6.0808434,80.23373,8.0,10.0,69.0,26.442857142857143,8.800000000000002,83.92857142857143,,2021-10-01,0.0,41.0,0.6829268292682927,10,-0.8660254037844386,0.5000000000000001
2021,Southern,Galle,6.0808434,80.23373,8.0,11.0,106.0,25.758928571428573,14.167857142857144,85.42857142857143,,2021-11-01,0.0,69.0,0.5362318840579711,11,-0.5000000000000004,0.8660254037844384
2021,Southern,Galle,6.0808434,80.23373,8.0,12.0,173.0,25.683928571428574,4.260714285714285,85.42857142857143,,2021-12-01,0.0,106.0,0.6320754716981132,12,-2.4492935982947064e-16,1.0
2019,Western,Gampaha,7.0650263,79.96622,19.0,1.0,724.0,27.417857142857144,0.7285714285714286,69.89285714285714,,2019-01-01,0.0,,0.0,1,0.49999999999999994,0.8660254037844387
2019,Western,Gampaha,7.0650263,79.96622,19.0,2.0,466.0,27.555357142857144,7.289285714285714,79.21428571428571,,2019-02-01,0.0,724.0,-0.356353591160221,2,0.8660254037844386,0.5000000000000001
2019,Western,Gampaha,7.0650263,79.96622,19.0,3.0,511.0,,,,,2019-03-01,0.0,466.0,0.09656652360515021,3,1.0,6.123233995736766e-17
2019,Western,Gampaha,7.0650263,79.96622,19.0,4.0,429.0,28.60714285714286,4.639285714285713,78.0,,2019-04-01,0.0,511.0,-0.16046966731898238,4,0.8660254037844387,-0.4999999999999998
2019,Western,Gampaha,7.0650263,79.96622,19.0,5.0,569.0,27.80178571428572,4.071428571428573,83.96428571428571,,2019-05-01,0.0,429.0,0.32634032634032634,5,0.49999999999999994,-0.8660254037844387
2019,Western,Gampaha,7.0650263,79.96622,19.0,6.0,890.0,27.535714285714285,10.22857142857143,85.75,,2019-06-01,0.0,569.0,0.5641476274165202,6,1.2246467991473532e-16,-1.0
2019,Western,Gampaha,7.0650263,79.96622,19.0,7.0,1760.0,27.17678571428572,6.217857142857143,84.53571428571429,,2019-07-01,0.0,890.0,0.9775280898876404,7,-0.4999999999999997,-0.8660254037844388
2019,Western,Gampaha,7.0650263,79.96622,19.0,8.0,2059.0,26.432142857142857,15.339285714285712,88.28571428571429,,2019-08-01,0.0,1760.0,0.16988636363636364,8,-0.8660254037844385,-0.5000000000000004
2019,Western,Gampaha,7.0650263,79.96622,19.0,9.0,1515.0,26.312500000000007,12.421428571428573,89.07142857142857,,2019-09-01,0.0,2059.0,-0.2642059252064109,9,-1.0,-1.8369701987210297e-16
2019,Western,Gampaha,7.0650263,79.96622,19.0,10.0,2070.0,25.92678571428572,19.90357142857143,89.92857142857143,,2019-10-01,0.0,1515.0,0.36633663366336633,10,-0.8660254037844386,0.5000000000000001
2019,Western,Gampaha,7.0650263,79.96622,19.0,11.0,3154.0,26.39107142857143,12.789285714285713,88.78571428571429,,2019-11-01,0.0,2070.0,0.523671497584541,11,-0.5000000000000004,0.8660254037844384
2019,Western,Gampaha,7.0650263,79.96622,19.0,12.0,2426.0,26.52321428571429,7.939285714285715,86.0,,2019-12-01,0.0,3154.0,-0.23081800887761572,12,-2.4492935982947064e-16,1.0
2020,Western,Gampaha,7.0650263,79.96622,19.0,1.0,1049.0,27.71964285714285,0.7892857142857145,73.07142857142857,,2020-01-01,0.0,2426.0,-0.56760098928277,1,0.49999999999999994,0.8660254037844387
2020,Western,Gampaha,7.0650263,79.96622,19.0,2.0,452.0,29.15178571428571,0.8964285714285715,67.60714285714286,,2020-02-01,0.0,1049.0,-0.5691134413727359,2,0.8660254037844386,0.5000000000000001
2020,Western,Gampaha,7.0650263,79.96622,19.0,3.0,128.0,28.605357142857137,2.275,76.5,,2020-03-01,0.0,452.0,-0.7168141592920354,3,1.0,6.123233995736766e-17
2020,Western,Gampaha,7.0650263,79.96622,19.0,4.0,36.0,28.153571428571425,6.010714285714287,82.82142857142857,,2020-04-01,0.0,128.0,-0.71875,4,0.8660254037844387,-0.4999999999999998
2020,Western,Gampaha,7.0650263,79.96622,19.0,5.0,95.0,27.85178571428571,10.010714285714286,86.71428571428571,,2020-05-01,0.0,36.0,1.6388888888888888,5,0.49999999999999994,-0.8660254037844387
2020,Western,Gampaha,7.0650263,79.96622,19.0,6.0,188.0,27.391071428571426,9.478571428571428,86.17857142857143,,2020-06-01,0.0,95.0,0.9789473684210527,6,1.2246467991473532e-16,-1.0
2020,Western,Gampaha,7.0650263,79.96622,19.0,7.0,175.0,26.808928571428574,8.089285714285714,87.42857142857143,,2020-07-01,0.0,188.0,-0.06914893617021277,7,-0.4999999999999997,-0.8660254037844388
2020,Western,Gampaha,7.0650263,79.96622,19.0,8.0,216.0,26.830357142857142,6.935714285714286,86.60714285714286,,2020-08-01,0.0,175.0,0.2342857142857143,8,-0.8660254037844385,-0.5000000000000004
2020,Western,Gampaha,7.0650263,79.96622,19.0,9.0,171.0,26.14642857142857,14.424999999999995,89.25,,2020-09-01,0.0,216.0,-0.20833333333333334,9,-1.0,-1.8369701987210297e-16
2020,Western,Gampaha,7.0650263,79.96622,19.0,10.0,43.0,26.71071428571429,3.9571428571428577,85.07142857142857,,2020-10-01,0.0,171.0,-0.7485380116959064,10,-0.8660254037844386,0.5000000000000001
2020,Western,Gampaha,7.0650263,79.96622,19.0,11.0,51.0,26.519642857142863,14.189285714285717,87.39285714285714,,2020-11-01,0.0,43.0,0.18604651162790697,11,-0.5000000000000004,0.8660254037844384
2020,Western,Gampaha,7.0650263,79.96622,19.0,12.0,51.0,26.03571428571429,5.053571428571429,84.39285714285714,,2020-12-01,0.0,51.0,0.0,12,-2.4492935982947064e-16,1.0
2021,Western,Gampaha,7.0650263,79.96622,19.0,1.0,123.0,25.9875,6.764285714285714,84.17857142857143,,2021-01-01,0.0,51.0,1.411764705882353,1,0.49999999999999994,0.8660254037844387
2021,Western,Gampaha,7.0650263,79.96622,19.0,2.0,199.0,27.35714285714286,0.5928571428571427,73.71428571428571,,2021-02-01,0.0,123.0,0.6178861788617886,2,0.8660254037844386,0.5000000000000001
2021,Western,Gampaha,7.0650263,79.96622,19.0,3.0,285.0,27.296428571428564,7.899999999999999,81.0,,2021-03-01,0.0,199.0,0.4321608040201005,3,1.0,6.123233995736766e-17
2021,Western,Gampaha,7.0650263,79.96622,19.0,4.0,268.0,27.44107142857144,3.032142857142857,83.07142857142857,,2021-04-01,0.0,285.0,-0.05964912280701754,4,0.8660254037844387,-0.4999999999999998
2021,Western,Gampaha,7.0650263,79.96622,19.0,5.0,211.0,27.23392857142857,15.342857142857143,87.53571428571429,,2021-05-01,0.0,268.0,-0.2126865671641791,5,0.49999999999999994,-0.8660254037844387
2021,Western,Gampaha,7.0650263,79.96622,19.0,6.0,491.0,26.758928571428577,8.614285714285712,86.64285714285714,,2021-06-01,0.0,211.0,1.3270142180094786,6,1.2246467991473532e-16,-1.0
2021,Western,Gampaha,7.0650263,79.96622,19.0,7.0,642.0,26.857142857142858,9.589285714285715,86.07142857142857,,2021-07-01,0.0,491.0,0.3075356415478615,7,-0.4999999999999997,-0.8660254037844388
2021,Western,Gampaha,7.0650263,79.96622,19.0,8.0,181.0,26.4875,8.792857142857144,86.82142857142857,,2021-08-01,0.0,642.0,-0.7180685358255452,8,-0.8660254037844385,-0.5000000000000004
2021,Western,Gampaha,7.0650263,79.96622,19.0,9.0,256.0,26.59285714285715,9.657142857142857,87.21428571428571,,2021-09-01,0.0,181.0,0.4143646408839779,9,-1.0,-1.8369701987210297e-16
2021,Western,Gampaha,7.0650263,79.96622,19.0,10.0,685.0,26.341071428571425,11.853571428571428,87.32142857142857,,2021-10-01,0.0,256.0,1.67578125,10,-0.8660254037844386,0.5000000000000001
2021,Western,Gampaha,7.0650263,79.96622,19.0,11.0,1172.0,25.58214285714285,18.95357142857143,89.03571428571429,,2021-11-01,0.0,685.0,0.710948905109489,11,-0.5000000000000004,0.8660254037844384
2021,Western,Gampaha,7.0650263,79.96622,19.0,12.0,1907.0,26.56428571428572,2.460714285714286,80.14285714285714,,2021-12-01,0.0,1172.0,0.6271331058020477,12,-2.4492935982947064e-16,1.0
2019,Southern,Hambantota,5.940246,80.55,6.0,1.0,140.0,25.760714285714283,0.8285714285714285,83.35714285714286,,2019-01-01,0.0,,0.0,1,0.49999999999999994,0.8660254037844387
2019,Southern,Hambantota,5.940246,80.55,6.0,2.0,91.0,26.930357142857144,3.803571428571429,81.92857142857143,,2019-02-01,0.0,140.0,-0.35,2,0.8660254037844386,0.5000000000000001
2019,Southern,Hambantota,5.940246,80.55,6.0,3.0,80.0,27.21428571428572,1.6285714285714286,81.78571428571429,,2019-03-01,0.0,91.0,-0.12087912087912088,3,1.0,6.123233995736766e-17
2019,Southern,Hambantota,5.940246,80.55,6.0,4.0,81.0,27.682142857142864,3.085714285714286,82.89285714285714,,2019-04-01,0.0,80.0,0.0125,4,0.8660254037844387,-0.4999999999999998
2019,Southern,Hambantota,5.940246,80.55,6.0,5.0,109.0,27.81428571428571,5.728571428571429,83.71428571428571,,2019-05-01,0.0,81.0,0.345679012345679,5,0.49999999999999994,-0.8660254037844387
2019,Southern,Hambantota,5.940246,80.55,6.0,6.0,124.0,27.755357142857143,7.264285714285714,83.5,,2019-06-01,0.0,109.0,0.13761467889908258,6,1.2246467991473532e-16,-1.0
2019,Southern,Hambantota,5.940246,80.55,6.0,7.0,272.0,27.4,3.967857142857142,83.85714285714286,,2019-07-01,0.0,124.0,1.1935483870967742,7,-0.4999999999999997,-0.8660254037844388
2019,Southern,Hambantota,5.940246,80.55,6.0,8.0,271.0,26.892857142857142,10.135714285714286,85.28571428571429,,2019-08-01,0.0,272.0,-0.003676470588235294,8,-0.8660254037844385,-0.5000000000000004
2019,Southern,Hambantota,5.940246,80.55,6.0,9.0,199.0,26.56428571428572,11.307142857142855,86.0,,2019-09-01,0.0,271.0,-0.2656826568265683,9,-1.0,-1.8369701987210297e-16
2019,Southern,Hambantota,5.940246,80.55,6.0,10.0,224.0,26.23214285714285,11.317857142857145,86.10714285714286,,2019-10-01,0.0,199.0,0.12562814070351758,10,-0.8660254037844386,0.5000000000000001
2019,Southern,Hambantota,5.940246,80.55,6.0,11.0,263.0,26.65535714285713,5.960714285714284,85.96428571428571,,2019-11-01,0.0,224.0,0.17410714285714285,11,-0.5000000000000004,0.8660254037844384
2019,Southern,Hambantota,5.940246,80.55,6.0,12.0,195.0,26.642857142857142,3.871428571428571,84.42857142857143,,2019-12-01,0.0,263.0,-0.2585551330798479,12,-2.4492935982947064e-16,1.0
2020,Southern,Hambantota,5.940246,80.55,6.0,1.0,156.0,27.02142857142857,0.3178571428571428,78.92857142857143,,2020-01-01,0.0,195.0,-0.2,1,0.49999999999999994,0.8660254037844387
2020,Southern,Hambantota,5.940246,80.55,6.0,2.0,78.0,27.401785714285708,1.082142857142857,76.5,,2020-02-01,0.0,156.0,-0.5,2,0.8660254037844386,0.5000000000000001
2020,Southern,Hambantota,5.940246,80.55,6.0,3.0,24.0,27.51428571428572,0.425,78.92857142857143,,2020-03-01,0.0,78.0,-0.6923076923076923,3,1.0,6.123233995736766e-17
2020,Southern,Hambantota,5.940246,80.55,6.0,4.0,6.0,27.7,2.971428571428571,83.17857142857143,,2020-04-01,0.0,24.0,-0.75,4,0.8660254037844387,-0.4999999999999998
2020,Southern,Hambantota,5.940246,80.55,6.0,5.0,11.0,27.79464285714285,6.796428571428571,86.03571428571429,,2020-05-01,0.0,6.0,0.8333333333333334,5,0.49999999999999994,-0.8660254037844387
2020,Southern,Hambantota,5.940246,80.55,6.0,6.0,15.0,27.56428571428572,3.375,84.60714285714286,,2020-06-01,0.0,11.0,0.36363636363636365,6,1.2246467991473532e-16,-1.0
2020,Southern,Hambantota,5.940246,80.55,6.0,7.0,24.0,26.966071428571425,7.6,85.89285714285714,,2020-07-01,0.0,15.0,0.6,7,-0.4999999999999997,-0.8660254037844388
2020,Southern,Hambantota,5.940246,80.55,6.0,8.0,17.0,26.992857142857144,3.239285714285714,85.67857142857143,,2020-08-01,0.0,24.0,-0.2916666666666667,8,-0.8660254037844385,-0.5000000000000004
2020,Southern,Hambantota,5.940246,80.55,6.0,9.0,12.0,26.558928571428567,6.889285714285714,86.42857142857143,,2020-09-01,0.0,17.0,-0.29411764705882354,9,-1.0,-1.8369701987210297e-16
2020,Southern,Hambantota,5.940246,80.55,6.0,10.0,10.0,26.919642857142858,2.967857142857143,84.71428571428571,,2020-10-01,0.0,12.0,-0.16666666666666666,10,-0.8660254037844386,0.5000000000000001
2020,Southern,Hambantota,5.940246,80.55,6.0,11.0,6.0,26.77857142857143,6.9607142857142845,85.39285714285714,,2020-11-01,0.0,10.0,-0.4,11,-0.5000000000000004,0.8660254037844384
2020,Southern,Hambantota,5.940246,80.55,6.0,12.0,9.0,26.35892857142857,3.889285714285714,84.42857142857143,,2020-12-01,0.0,6.0,0.5,12,-2.4492935982947064e-16,1.0
2021,Southern,Hambantota,5.940246,80.55,6.0,1.0,22.0,25.88928571428572,5.874999999999999,85.17857142857143,,2021-01-01,0.0,9.0,1.4444444444444444,1,0.49999999999999994,0.8660254037844387
2021,Southern,Hambantota,5.940246,80.55,6.0,2.0,24.0,26.360714285714288,1.007142857142857,82.17857142857143,,2021-02-01,0.0,22.0,0.09090909090909091,2,0.8660254037844386,0.5000000000000001
2021,Southern,Hambantota,5.940246,80.55,6.0,3.0,34.0,26.79642857142857,3.071428571428572,82.17857142857143,,2021-03-01,0.0,24.0,0.4166666666666667,3,1.0,6.123233995736766e-17
2021,Southern,Hambantota,5.940246,80.55,6.0,4.0,42.0,27.444642857142856,3.146428571428572,83.17857142857143,,2021-04-01,0.0,34.0,0.23529411764705882,4,0.8660254037844387,-0.4999999999999998
2021,Southern,Hambantota,5.940246,80.55,6.0,5.0,25.0,27.5,7.835714285714286,84.28571428571429,,2021-05-01,0.0,42.0,-0.40476190476190477,5,0.49999999999999994,-0.8660254037844387
2021,Southern,Hambantota,5.940246,80.55,6.0,6.0,68.0,27.20714285714286,5.057142857142856,84.21428571428571,,2021-06-01,0.0,25.0,1.72,6,1.2246467991473532e-16,-1.0
2021,Southern,Hambantota,5.940246,80.55,6.0,7.0,51.0,26.894642857142856,6.457142857142856,85.5,,2021-07-01,0.0,68.0,-0.25,7,-0.4999999999999997,-0.8660254037844388
2021,Southern,Hambantota,5.940246,80.55,6.0,8.0,24.0,26.548214285714288,5.242857142857142,85.57142857142857,,2021-08-01,0.0,51.0,-0.5294117647058824,8,-0.8660254037844385,-0.5000000000000004
2021,Southern,Hambantota,5.940246,80.55,6.0,9.0,23.0,26.77857142857143,6.4,85.21428571428571,,2021-09-01,0.0,24.0,-0.041666666666666664,9,-1.0,-1.8369701987210297e-16
2021,Southern,Hambantota,5.940246,80.55,6.0,10.0,40.0,26.89642857142857,5.371428571428572,83.64285714285714,,2021-10-01,0.0,23.0,0.7391304347826086,10,-0.8660254037844386,0.5000000000000001
2021,Southern,Hambantota,5.940246,80.55,6.0,11.0,43.0,26.441071428571423,10.450000000000005,84.25,,2021-11-01,0.0,40.0,0.075,11,-0.5000000000000004,0.8660254037844384
2021,Southern,Hambantota,5.940246,80.55,6.0,12.0,71.0,26.319642857142853,4.725,83.25,,2021-12-01,0.0,43.0,0.6511627906976745,12,-2.4492935982947064e-16,1.0
